index	module_path	qualname	kind	lineno	end_lineno
0260	src/mindroom/streaming.py	StreamingResponse._record_streaming_send	async_method	904	908
0260	src/mindroom/streaming.py	StreamingResponse._record_streaming_edit	async_method	910	919
0260	src/mindroom/streaming.py	StreamingResponse._mark_first_visible_reply_if_needed	method	921	924
0260	src/mindroom/streaming.py	StreamingResponse._send_initial_content	async_method	926	937
0260	src/mindroom/streaming.py	StreamingResponse._edit_existing_content	async_method	939	960
0260	src/mindroom/streaming.py	StreamingResponse._send_content	async_method	962	1002
0260	src/mindroom/streaming.py	ReplacementStreamingResponse	class	1005	1021
0260	src/mindroom/streaming.py	ReplacementStreamingResponse.uses_replacement_updates	method	1013	1015
0260	src/mindroom/streaming.py	ReplacementStreamingResponse._update	method	1017	1021
0260	src/mindroom/streaming.py	send_streaming_response	async_function	1024	1220
0261	src/mindroom/streaming_delivery.py	_NonTerminalDeliveryError	class	41	46
0261	src/mindroom/streaming_delivery.py	_NonTerminalDeliveryError.__init__	method	44	46
0261	src/mindroom/streaming_delivery.py	_StreamDeliveryShutdownTimeoutError	class	49	50
0261	src/mindroom/streaming_delivery.py	_longest_common_prefix_len	function	53	59
0261	src/mindroom/streaming_delivery.py	_merge_tool_trace	function	62	76
0261	src/mindroom/streaming_delivery.py	_merge_prior_delta_at	function	79	85
0261	src/mindroom/streaming_delivery.py	_DeliveryRequest	class	89	99
0261	src/mindroom/streaming_delivery.py	_raise_progress_delivery_error	function	102	104
0261	src/mindroom/streaming_delivery.py	_queue_delivery_request	function	107	148
0261	src/mindroom/streaming_delivery.py	_flush_phase_boundary_if_needed	async_function	151	168
0261	src/mindroom/streaming_delivery.py	_apply_visible_text_chunk	async_function	171	202
0261	src/mindroom/streaming_delivery.py	_consume_streaming_chunks	async_function	205	329
0261	src/mindroom/streaming_delivery.py	_drain_worker_progress_events	async_function	332	362
0261	src/mindroom/streaming_delivery.py	_shutdown_worker_progress_drain	async_function	365	381
0261	src/mindroom/streaming_delivery.py	_drive_stream_delivery	async_function	384	506
0261	src/mindroom/streaming_delivery.py	_shutdown_stream_delivery	async_function	509	534
0261	src/mindroom/streaming_delivery.py	_cancel_stream_consumer	async_function	537	545
0261	src/mindroom/streaming_delivery.py	_handle_auxiliary_task_completion	async_function	548	574
0261	src/mindroom/streaming_delivery.py	_consume_stream_with_progress_supervision	async_function	577	618
0262	src/mindroom/streaming_warmup.py	_shorten_warmup_error	function	14	19
0262	src/mindroom/streaming_warmup.py	_ActiveWarmup	class	23	29
0262	src/mindroom/streaming_warmup.py	RenderedWarmupLine	class	33	37
0262	src/mindroom/streaming_warmup.py	_render_tool_labels	function	40	44
0262	src/mindroom/streaming_warmup.py	_render_worker_status_line	function	47	77
0262	src/mindroom/streaming_warmup.py	WorkerWarmupState	class	81	167
0262	src/mindroom/streaming_warmup.py	WorkerWarmupState.clear_for_terminal_transition	method	88	92
0262	src/mindroom/streaming_warmup.py	WorkerWarmupState.note_nonterminal_delivery	method	94	97
0262	src/mindroom/streaming_warmup.py	WorkerWarmupState.clear_terminal_failures	method	99	105
0262	src/mindroom/streaming_warmup.py	WorkerWarmupState._clear_failed_retry_duplicates	method	107	122
0262	src/mindroom/streaming_warmup.py	WorkerWarmupState.render_lines	method	124	132
0262	src/mindroom/streaming_warmup.py	WorkerWarmupState.apply_event	method	134	167
0263	src/mindroom/sync_bridge_state.py	sync_tool_bridge_blocked_loop	function	19	27
0263	src/mindroom/sync_bridge_state.py	is_loop_blocked_by_sync_tool_bridge	function	30	33
0264	src/mindroom/team_exact_members.py	ResolvedExactTeamMembers	class	24	31
0264	src/mindroom/team_exact_members.py	resolve_live_shared_agent_names	function	34	50
0264	src/mindroom/team_exact_members.py	materialize_exact_requested_team_members	function	53	94
0265	src/mindroom/teams.py	_team_run_input_text	function	105	108
0265	src/mindroom/teams.py	_team_request_log_context	function	111	136
0265	src/mindroom/teams.py	_append_additional_context	function	151	153
0265	src/mindroom/teams.py	_PendingTeamTool	class	157	162
0265	src/mindroom/teams.py	TeamMode	class	165	169
0265	src/mindroom/teams.py	_PreparedMaterializedTeamExecution	class	173	188
0265	src/mindroom/teams.py	_PreparedMaterializedTeamExecution.prepared_prompt	method	181	183
0265	src/mindroom/teams.py	_PreparedMaterializedTeamExecution.context_messages	method	186	188
0265	src/mindroom/teams.py	_next_retry_run_id	function	191	195
0265	src/mindroom/teams.py	_TeamModeDecision	class	198	204
0265	src/mindroom/teams.py	_format_team_header	function	207	217
0265	src/mindroom/teams.py	_format_member_contribution	function	220	233
0265	src/mindroom/teams.py	_format_team_consensus	function	236	252
0265	src/mindroom/teams.py	_format_no_consensus_note	function	255	266
0265	src/mindroom/teams.py	format_team_response	function	269	281
0265	src/mindroom/teams.py	is_errored_run_output	function	284	287
0265	src/mindroom/teams.py	is_cancelled_run_output	function	290	293
0265	src/mindroom/teams.py	_team_response_text	function	296	299
0265	src/mindroom/teams.py	_format_terminal_team_response	function	302	308
0265	src/mindroom/teams.py	_cleanup_team_notice_state	function	311	325
0265	src/mindroom/teams.py	_scrub_team_retry_notice_state	function	328	337
0265	src/mindroom/teams.py	_format_contributions_recursive	function	340	389
0265	src/mindroom/teams.py	_get_response_content	function	392	418
0265	src/mindroom/teams.py	TeamIntent	class	421	427
0265	src/mindroom/teams.py	TeamMemberStatus	class	430	437
0265	src/mindroom/teams.py	TeamOutcome	class	440	446
0265	src/mindroom/teams.py	TeamResolutionMember	class	450	456
0265	src/mindroom/teams.py	TeamResolution	class	460	562
0265	src/mindroom/teams.py	TeamResolution.__post_init__	method	471	493
0265	src/mindroom/teams.py	TeamResolution.none	method	496	504
0265	src/mindroom/teams.py	TeamResolution.reject	method	507	524
0265	src/mindroom/teams.py	TeamResolution.team	method	527	544
0265	src/mindroom/teams.py	TeamResolution.individual	method	547	562
0265	src/mindroom/teams.py	_SelectedTeamRequest	class	566	570
0265	src/mindroom/teams.py	_select_team_mode	async_function	573	638
0265	src/mindroom/teams.py	decide_team_formation	async_function	641	723
0265	src/mindroom/teams.py	_team_member_name	function	726	734
0265	src/mindroom/teams.py	_filter_team_request_members	function	737	750
0265	src/mindroom/teams.py	_normalize_team_request_members	function	753	766
0265	src/mindroom/teams.py	_select_team_request	function	769	824
0265	src/mindroom/teams.py	_sender_unavailable_team_agents_message	function	827	835
0265	src/mindroom/teams.py	_mixed_unavailable_team_agents_message	function	838	846
0265	src/mindroom/teams.py	_room_unavailable_team_agents_message	function	849	857
0265	src/mindroom/teams.py	_not_materializable_team_agents_message	function	860	868
0265	src/mindroom/teams.py	_evaluate_team_members	function	871	929
0265	src/mindroom/teams.py	_resolve_team_request	function	932	984
0265	src/mindroom/teams.py	_team_resolution_reason	function	987	1032
0265	src/mindroom/teams.py	_mixed_team_resolution_reason	function	1035	1043
0265	src/mindroom/teams.py	_unsupported_team_member_detail	function	1046	1068
0265	src/mindroom/teams.py	_team_resolution_member_detail	function	1071	1084
0265	src/mindroom/teams.py	resolve_configured_team	function	1087	1113
0265	src/mindroom/teams.py	_persist_bound_seen_event_ids	function	1116	1136
0265	src/mindroom/teams.py	_run_metadata_seen_event_ids	function	1139	1145
0265	src/mindroom/teams.py	_extract_interrupted_team_partial_text	function	1148	1161
0265	src/mindroom/teams.py	_extract_completed_team_tool_trace	function	1164	1175
0265	src/mindroom/teams.py	_extract_cancelled_team_tool_trace	function	1178	1189
0265	src/mindroom/teams.py	_is_cancellation_boilerplate	function	1192	1195
0265	src/mindroom/teams.py	_raise_team_run_cancelled	function	1198	1200
0265	src/mindroom/teams.py	materialize_exact_team_members	function	1203	1266
0265	src/mindroom/teams.py	materialize_exact_team_members.<locals>._build_member	nested_function	1220	1250
0265	src/mindroom/teams.py	_requested_team_agent_names	function	1269	1271
0265	src/mindroom/teams.py	_materialize_team_members	function	1274	1297
0265	src/mindroom/teams.py	_create_team_instance	function	1300	1372
0265	src/mindroom/teams.py	select_model_for_team	function	1375	1410
0265	src/mindroom/teams.py	build_materialized_team_instance	function	1413	1441
0265	src/mindroom/teams.py	_prepare_materialized_team_execution	async_function	1444	1519
0265	src/mindroom/teams.py	team_response	async_function	1522	1845
0265	src/mindroom/teams.py	team_response.<locals>._run	nested_async_function	1647	1679
0265	src/mindroom/teams.py	_team_response_stream_raw	async_function	1848	1906
0265	src/mindroom/teams.py	_team_response_stream_raw.<locals>._empty	nested_async_function	1867	1868
0265	src/mindroom/teams.py	_team_response_stream_raw.<locals>._start_stream	nested_function	1881	1895
0265	src/mindroom/teams.py	_team_response_stream_raw.<locals>._error	nested_async_function	1903	1904
0265	src/mindroom/teams.py	team_response_stream	async_function	1909	2491
0265	src/mindroom/teams.py	team_response_stream.<locals>._empty_canonical_partial_text	nested_function	1993	1994
0265	src/mindroom/teams.py	team_response_stream.<locals>._scope_key_for_agent	nested_function	2057	2058
0265	src/mindroom/teams.py	team_response_stream.<locals>._get_visible_consensus	nested_function	2060	2061
0265	src/mindroom/teams.py	team_response_stream.<locals>._append_to_visible_consensus	nested_function	2063	2065
0265	src/mindroom/teams.py	team_response_stream.<locals>._set_visible_consensus	nested_function	2067	2069
0265	src/mindroom/teams.py	team_response_stream.<locals>._render_team_parts	nested_function	2071	2089
0265	src/mindroom/teams.py	team_response_stream.<locals>._current_canonical_partial_text	nested_function	2091	2097
0265	src/mindroom/teams.py	team_response_stream.<locals>._sync_live_turn_recorder	nested_function	2101	2107
0265	src/mindroom/teams.py	team_response_stream.<locals>._find_pending_tool_index	nested_function	2109	2132
0265	src/mindroom/teams.py	team_response_stream.<locals>._start_tool	nested_function	2134	2159
0265	src/mindroom/teams.py	team_response_stream.<locals>._complete_tool	nested_function	2161	2208
0265	src/mindroom/teams.py	team_response_stream.<locals>._start_tool_for_member	nested_function	2210	2221
0265	src/mindroom/teams.py	team_response_stream.<locals>._apply_visible_text	nested_function	2214	2215
0265	src/mindroom/teams.py	team_response_stream.<locals>._complete_tool_for_member	nested_function	2223	2238
0265	src/mindroom/teams.py	team_response_stream.<locals>._get_visible_text	nested_function	2227	2228
0265	src/mindroom/teams.py	team_response_stream.<locals>._set_visible_text	nested_function	2230	2231
0266	src/mindroom/thread_summary.py	ThreadSummaryWriteError	class	52	53
0266	src/mindroom/thread_summary.py	ThreadSummaryWriteResult	class	57	62
0266	src/mindroom/thread_summary.py	_ThreadSummary	class	65	71
0266	src/mindroom/thread_summary.py	_SupportsTemperature	class	75	78
0266	src/mindroom/thread_summary.py	_configure_summary_model_temperature	function	81	103
0266	src/mindroom/thread_summary.py	normalize_thread_summary_text	function	106	121
0266	src/mindroom/thread_summary.py	thread_summary_cache_key	function	124	126
0266	src/mindroom/thread_summary.py	thread_summary_lock	function	129	131
0266	src/mindroom/thread_summary.py	update_last_summary_count	function	134	139
0266	src/mindroom/thread_summary.py	_next_threshold	function	142	151
0266	src/mindroom/thread_summary.py	_is_thread_summary_message	function	154	156
0266	src/mindroom/thread_summary.py	_count_non_summary_messages	function	159	161
0266	src/mindroom/thread_summary.py	thread_summary_message_count_hint	function	164	168
0266	src/mindroom/thread_summary.py	next_thread_summary_threshold	function	171	181
0266	src/mindroom/thread_summary.py	should_queue_thread_summary	function	184	195
0266	src/mindroom/thread_summary.py	_load_thread_history	async_function	198	210
0266	src/mindroom/thread_summary.py	_recover_last_summary_count	async_function	213	249
0266	src/mindroom/thread_summary.py	_build_conversation_text	function	296	319
0266	src/mindroom/thread_summary.py	_generate_summary	async_function	322	355
0266	src/mindroom/thread_summary.py	_timed_generate_summary	async_function	359	365
0266	src/mindroom/thread_summary.py	send_thread_summary_event	async_function	368	439
0266	src/mindroom/thread_summary.py	set_manual_thread_summary	async_function	442	499
0266	src/mindroom/thread_summary.py	maybe_generate_thread_summary	async_function	502	569
0267	src/mindroom/thread_tags.py	ThreadTagsError	class	39	40
0267	src/mindroom/thread_tags.py	ThreadTagRecord	class	43	88
0267	src/mindroom/thread_tags.py	ThreadTagRecord._validate_set_by	method	55	60
0267	src/mindroom/thread_tags.py	ThreadTagRecord._normalize_set_at	method	64	67
0267	src/mindroom/thread_tags.py	ThreadTagRecord._normalize_note	method	71	81
0267	src/mindroom/thread_tags.py	ThreadTagRecord._normalize_data	method	85	88
0267	src/mindroom/thread_tags.py	ThreadTagsState	class	91	98
0267	src/mindroom/thread_tags.py	_parse_timestamp	function	101	113
0267	src/mindroom/thread_tags.py	_parse_power_level	function	116	120
0267	src/mindroom/thread_tags.py	_normalize_non_empty_string	function	123	131
0267	src/mindroom/thread_tags.py	_require_non_empty_string	function	134	140
0267	src/mindroom/thread_tags.py	normalize_tag_name	function	143	154
0267	src/mindroom/thread_tags.py	_normalize_blocked_by	function	157	170
0267	src/mindroom/thread_tags.py	_normalize_object_mapping	function	173	189
0267	src/mindroom/thread_tags.py	_normalize_json_compatible_value	function	192	211
0267	src/mindroom/thread_tags.py	_normalize_blocked_tag_data	function	214	218
0267	src/mindroom/thread_tags.py	_normalize_waiting_tag_data	function	221	230
0267	src/mindroom/thread_tags.py	_normalize_priority_tag_data	function	233	246
0267	src/mindroom/thread_tags.py	_normalize_due_tag_data	function	249	258
0267	src/mindroom/thread_tags.py	_normalize_tag_data	function	269	283
0267	src/mindroom/thread_tags.py	_parse_thread_tag_record	function	286	302
0267	src/mindroom/thread_tags.py	_parse_thread_tags_state	function	305	331
0267	src/mindroom/thread_tags.py	_thread_tag_state_key	function	334	336
0267	src/mindroom/thread_tags.py	_parse_thread_tag_state_key	function	339	360
0267	src/mindroom/thread_tags.py	_thread_tags_state_from_tags	function	363	375
0267	src/mindroom/thread_tags.py	_collect_thread_tag_state_entry	function	378	409
0267	src/mindroom/thread_tags.py	_merge_thread_tag_room_state	function	412	436
0267	src/mindroom/thread_tags.py	_thread_tag_record_content	function	439	441
0267	src/mindroom/thread_tags.py	_thread_tag_records_match	function	444	451
0267	src/mindroom/thread_tags.py	_verified_state_contains_expected_tag	function	454	463
0267	src/mindroom/thread_tags.py	_verified_remove_state_matches	function	466	474
0267	src/mindroom/thread_tags.py	_empty_thread_tags_state	function	477	483
0267	src/mindroom/thread_tags.py	_put_thread_tag_state	async_function	486	506
0267	src/mindroom/thread_tags.py	_required_state_event_power_level	function	509	525
0267	src/mindroom/thread_tags.py	_user_power_level	function	528	544
0267	src/mindroom/thread_tags.py	_raise_insufficient_power_level	function	547	560
0267	src/mindroom/thread_tags.py	_assert_requester_joined_room	async_function	563	580
0267	src/mindroom/thread_tags.py	_assert_user_can_write_thread_tags	function	583	607
0267	src/mindroom/thread_tags.py	_get_room_thread_tags_states	async_function	610	640
0267	src/mindroom/thread_tags.py	list_tagged_threads_from_state_map	function	643	674
0267	src/mindroom/thread_tags.py	_assert_thread_tags_write_allowed	async_function	677	723
0267	src/mindroom/thread_tags.py	get_thread_tags	async_function	726	740
0267	src/mindroom/thread_tags.py	set_thread_tag	async_function	743	812
0267	src/mindroom/thread_tags.py	remove_thread_tag	async_function	815	881
0267	src/mindroom/thread_tags.py	_get_thread_tags_via_room_state	async_function	884	900
0267	src/mindroom/thread_tags.py	remove_thread_tag_via_room_state	async_function	903	971
0267	src/mindroom/thread_tags.py	list_tagged_threads	async_function	974	987
0268	src/mindroom/thread_utils.py	_extract_mentioned_user_ids	function	27	44
0268	src/mindroom/thread_utils.py	_visible_message_content	function	47	52
0268	src/mindroom/thread_utils.py	_is_bot_or_agent	function	55	57
0268	src/mindroom/thread_utils.py	check_agent_mentioned	function	60	80
0268	src/mindroom/thread_utils.py	create_session_id	function	83	86
0268	src/mindroom/thread_utils.py	get_agents_in_thread	function	89	121
0268	src/mindroom/thread_utils.py	_agents_from_user_ids	function	124	135
0268	src/mindroom/thread_utils.py	has_user_responded_after_message	function	138	163
0268	src/mindroom/thread_utils.py	has_multiple_non_agent_users_in_thread	function	166	183
0268	src/mindroom/thread_utils.py	thread_requires_explicit_agent_targeting	function	186	202
0268	src/mindroom/thread_utils.py	get_configured_agents_for_room	function	205	227
0268	src/mindroom/thread_utils.py	_has_any_agent_mentions_in_thread	function	230	241
0268	src/mindroom/thread_utils.py	get_all_mentioned_agents_in_thread	function	244	266
0268	src/mindroom/thread_utils.py	should_agent_respond	function	269	338
0269	src/mindroom/timing.py	_is_enabled	function	31	32
0269	src/mindroom/timing.py	timing_enabled	function	35	37
0269	src/mindroom/timing.py	DispatchPipelineTiming	class	80	131
0269	src/mindroom/timing.py	DispatchPipelineTiming.mark	method	89	92
0269	src/mindroom/timing.py	DispatchPipelineTiming.note	method	94	98
0269	src/mindroom/timing.py	DispatchPipelineTiming.mark_first_visible_reply	method	100	105
0269	src/mindroom/timing.py	DispatchPipelineTiming.elapsed_ms	method	107	113
0269	src/mindroom/timing.py	DispatchPipelineTiming.emit_summary	method	115	131
0269	src/mindroom/timing.py	create_dispatch_pipeline_timing	function	134	140
0269	src/mindroom/timing.py	attach_dispatch_pipeline_timing	function	143	152
0269	src/mindroom/timing.py	get_dispatch_pipeline_timing	function	155	163
0269	src/mindroom/timing.py	event_timing_scope	function	166	168
0269	src/mindroom/timing.py	emit_timing_event	function	171	188
0269	src/mindroom/timing.py	emit_elapsed_timing	function	191	200
0269	src/mindroom/timing.py	timed	function	203	254
0269	src/mindroom/timing.py	timed.<locals>.decorator	nested_function	210	252
0269	src/mindroom/timing.py	timed.<locals>.emit_timing	nested_function	214	215
0269	src/mindroom/timing.py	timed.<locals>.async_generator_wrapper	nested_async_function	220	227
0269	src/mindroom/timing.py	timed.<locals>.async_wrapper	nested_async_function	234	240
0269	src/mindroom/timing.py	timed.<locals>.sync_wrapper	nested_function	245	250
0270	src/mindroom/token_budget.py	estimate_text_tokens	function	12	20
0270	src/mindroom/token_budget.py	compute_compaction_input_budget	function	23	37
0270	src/mindroom/token_budget.py	stable_serialize	function	40	50
0271	src/mindroom/tool_approval.py	ToolApprovalScriptError	class	66	67
0271	src/mindroom/tool_approval.py	ToolApprovalCall	class	71	81
0271	src/mindroom/tool_approval.py	MatrixApprovalAction	class	85	93
0271	src/mindroom/tool_approval.py	_terminal_decision	function	96	102
0271	src/mindroom/tool_approval.py	_check_callable_from_module	function	105	116
0271	src/mindroom/tool_approval.py	_load_script_module	function	119	155
0271	src/mindroom/tool_approval.py	_clear_script_cache	function	158	161
0271	src/mindroom/tool_approval.py	tool_requires_approval_for_openai_compat	function	164	179
0271	src/mindroom/tool_approval.py	resolve_tool_approval_approver	function	182	196
0271	src/mindroom/tool_approval.py	evaluate_tool_approval	async_function	199	235
0271	src/mindroom/tool_approval.py	request_tool_approval_for_call	async_function	238	271
0271	src/mindroom/tool_approval.py	is_process_approval_card	function	274	277
0271	src/mindroom/tool_approval.py	is_process_active_approval_card	function	280	283
0271	src/mindroom/tool_approval.py	handle_matrix_approval_action	async_function	286	308
0271	src/mindroom/tool_approval.py	initialize_approval_runtime	function	311	328
0271	src/mindroom/tool_approval.py	expire_orphaned_approval_cards_on_startup	async_function	331	336
0271	src/mindroom/tool_approval.py	shutdown_approval_runtime	async_function	339	341
0271	src/mindroom/tool_approval.py	shutdown_approval_store	async_function	344	349
0273	src/mindroom/tool_system/bootstrap.py	ensure_tool_registry_loaded	function	12	28
0275	src/mindroom/tool_system/dependencies.py	_pip_name_to_import	function	51	61
0275	src/mindroom/tool_system/dependencies.py	_normalize_extra_name	function	64	66
0275	src/mindroom/tool_system/dependencies.py	check_deps_installed	function	69	75
0275	src/mindroom/tool_system/dependencies.py	auto_install_enabled	function	78	81
0275	src/mindroom/tool_system/dependencies.py	_has_lockfile	function	84	86
0275	src/mindroom/tool_system/dependencies.py	_available_optional_extras	function	90	102
0275	src/mindroom/tool_system/dependencies.py	_resolve_optional_extra_name	function	105	115
0275	src/mindroom/tool_system/dependencies.py	_is_uv_tool_install	function	118	120
0275	src/mindroom/tool_system/dependencies.py	_in_virtualenv	function	123	124
0275	src/mindroom/tool_system/dependencies.py	_get_current_uv_tool_extras	function	127	136
0275	src/mindroom/tool_system/dependencies.py	_install_via_uv_tool	function	139	150
0275	src/mindroom/tool_system/dependencies.py	_current_python_has_module	function	153	155
0275	src/mindroom/tool_system/dependencies.py	install_command_for_current_python	function	158	172
0275	src/mindroom/tool_system/dependencies.py	_install_via_uv_sync	function	175	189
0275	src/mindroom/tool_system/dependencies.py	_install_in_environment	function	192	199
0275	src/mindroom/tool_system/dependencies.py	_install_optional_extras	function	202	218
0275	src/mindroom/tool_system/dependencies.py	auto_install_optional_extra	function	221	228
0275	src/mindroom/tool_system/dependencies.py	auto_install_tool_extra	function	231	233
0275	src/mindroom/tool_system/dependencies.py	ensure_optional_deps	function	236	244
0275	src/mindroom/tool_system/dependencies.py	ensure_tool_deps	function	247	255
0276	src/mindroom/tool_system/dynamic_toolkits.py	DynamicToolkitSelection	class	22	26
0276	src/mindroom/tool_system/dynamic_toolkits.py	DynamicToolkitMergeError	class	29	30
0276	src/mindroom/tool_system/dynamic_toolkits.py	DynamicToolkitConflictError	class	33	52
0276	src/mindroom/tool_system/dynamic_toolkits.py	DynamicToolkitConflictError.__init__	method	36	52
0276	src/mindroom/tool_system/dynamic_toolkits.py	_toolkit_scope_key	function	55	60
0276	src/mindroom/tool_system/dynamic_toolkits.py	_ordered_loaded_toolkits	function	63	68
0276	src/mindroom/tool_system/dynamic_toolkits.py	_initial_loaded_toolkits	function	71	73
0276	src/mindroom/tool_system/dynamic_toolkits.py	_coerce_loaded_toolkits	function	76	89
0276	src/mindroom/tool_system/dynamic_toolkits.py	_sanitize_loaded_toolkits	function	92	109
0276	src/mindroom/tool_system/dynamic_toolkits.py	_normalize_effective_tool_config_overrides	function	112	116
0276	src/mindroom/tool_system/dynamic_toolkits.py	resolve_special_tool_names	function	119	146
0276	src/mindroom/tool_system/dynamic_toolkits.py	get_loaded_toolkits_for_session	function	149	183
0276	src/mindroom/tool_system/dynamic_toolkits.py	save_loaded_toolkits_for_session	function	186	195
0276	src/mindroom/tool_system/dynamic_toolkits.py	clear_session_toolkits	function	198	200
0276	src/mindroom/tool_system/dynamic_toolkits.py	merge_runtime_tool_configs	function	203	253
0276	src/mindroom/tool_system/dynamic_toolkits.py	_inject_special_tool_configs	function	256	276
0276	src/mindroom/tool_system/dynamic_toolkits.py	resolve_dynamic_toolkit_selection	function	279	302
0277	src/mindroom/tool_system/events.py	ToolTraceEntry	class	34	41
0277	src/mindroom/tool_system/events.py	StructuredStreamChunk	class	45	49
0277	src/mindroom/tool_system/events.py	_to_compact_text	function	52	58
0277	src/mindroom/tool_system/events.py	_as_structured_result_dict	function	61	64
0277	src/mindroom/tool_system/events.py	_as_structured_result_list	function	67	70
0277	src/mindroom/tool_system/events.py	_parse_structured_result	function	73	94
0277	src/mindroom/tool_system/events.py	_truncate	function	97	102
0277	src/mindroom/tool_system/events.py	_truncate_result_item_field	function	105	120
0277	src/mindroom/tool_system/events.py	_fit_structured_result_item	function	123	159
0277	src/mindroom/tool_system/events.py	_drop_last_structured_result_item	function	162	168
0277	src/mindroom/tool_system/events.py	_shrink_last_structured_result_item	function	171	214
0277	src/mindroom/tool_system/events.py	_format_structured_result_preview	function	217	280
0277	src/mindroom/tool_system/events.py	_format_tool_result_preview	function	283	289
0277	src/mindroom/tool_system/events.py	_neutralize_mentions	function	292	294
0277	src/mindroom/tool_system/events.py	_tool_marker_line	function	297	301
0277	src/mindroom/tool_system/events.py	is_visible_tool_marker_line	function	304	306
0277	src/mindroom/tool_system/events.py	_line_ending	function	309	314
0277	src/mindroom/tool_system/events.py	ensure_visible_tool_marker_spacing	function	317	332
0277	src/mindroom/tool_system/events.py	_format_tool_marker	function	335	336
0277	src/mindroom/tool_system/events.py	_format_tool_args	function	339	353
0277	src/mindroom/tool_system/events.py	_format_tool_started	function	356	372
0277	src/mindroom/tool_system/events.py	format_tool_combined	function	375	402
0277	src/mindroom/tool_system/events.py	complete_pending_tool_block	function	405	441
0277	src/mindroom/tool_system/events.py	format_tool_started_event	function	444	454
0277	src/mindroom/tool_system/events.py	format_tool_completed_event	function	457	467
0277	src/mindroom/tool_system/events.py	extract_tool_completed_info	function	470	480
0277	src/mindroom/tool_system/events.py	build_tool_trace_content	function	483	513
0277	src/mindroom/tool_system/events.py	render_tool_trace_for_context	function	516	530
0278	src/mindroom/tool_system/metadata.py	ToolInitOverrideError	class	61	62
0278	src/mindroom/tool_system/metadata.py	ToolConfigOverrideError	class	65	66
0278	src/mindroom/tool_system/metadata.py	ToolAuthoredOverrideValidator	class	69	73
0278	src/mindroom/tool_system/metadata.py	is_authored_override_inherit	function	76	78
0278	src/mindroom/tool_system/metadata.py	apply_authored_overrides	function	81	95
0278	src/mindroom/tool_system/metadata.py	_sanitize_safe_tool_init_override_value	function	98	121
0278	src/mindroom/tool_system/metadata.py	_override_path	function	124	132
0278	src/mindroom/tool_system/metadata.py	_agent_override_field	function	135	146
0278	src/mindroom/tool_system/metadata.py	_validate_text_authored_override_value	function	149	172
0278	src/mindroom/tool_system/metadata.py	_validate_authored_override_value	function	175	214
0278	src/mindroom/tool_system/metadata.py	validate_authored_overrides	function	217	260
0278	src/mindroom/tool_system/metadata.py	_run_authored_override_validator	function	263	278
0278	src/mindroom/tool_system/metadata.py	validate_authored_tool_entry_overrides	function	281	307
0278	src/mindroom/tool_system/metadata.py	sanitize_tool_init_overrides	function	310	338
0278	src/mindroom/tool_system/metadata.py	_coerce_number_tool_config_value	function	341	367
0278	src/mindroom/tool_system/metadata.py	_coerce_runtime_tool_config_value	function	370	373
0278	src/mindroom/tool_system/metadata.py	_set_tool_config_init_kwarg	function	376	385
0278	src/mindroom/tool_system/metadata.py	_apply_tool_config_init_values	function	388	409
0278	src/mindroom/tool_system/metadata.py	_build_tool_config_init_kwargs	function	412	439
0278	src/mindroom/tool_system/metadata.py	_build_managed_tool_init_kwargs	function	442	464
0278	src/mindroom/tool_system/metadata.py	_resolve_tool_credentials_manager	function	467	478
0278	src/mindroom/tool_system/metadata.py	_build_tool_instance	function	481	574
0278	src/mindroom/tool_system/metadata.py	get_tool_by_name	function	577	645
0278	src/mindroom/tool_system/metadata.py	ToolCategory	class	648	661
0278	src/mindroom/tool_system/metadata.py	ToolStatus	class	664	668
0278	src/mindroom/tool_system/metadata.py	SetupType	class	671	677
0278	src/mindroom/tool_system/metadata.py	ToolExecutionTarget	class	680	684
0278	src/mindroom/tool_system/metadata.py	ToolManagedInitArg	class	687	694
0278	src/mindroom/tool_system/metadata.py	ConfigField	class	698	710
0278	src/mindroom/tool_system/metadata.py	ToolValidationInfo	class	714	721
0278	src/mindroom/tool_system/metadata.py	ToolMetadata	class	725	746
0278	src/mindroom/tool_system/metadata.py	register_tool_with_metadata	function	749	841
0278	src/mindroom/tool_system/metadata.py	register_tool_with_metadata.<locals>.decorator	nested_function	800	839
0278	src/mindroom/tool_system/metadata.py	_resolved_module_file	function	845	850
0278	src/mindroom/tool_system/metadata.py	_module_origin_within_root	function	853	859
0278	src/mindroom/tool_system/metadata.py	_execute_validation_plugin_module	function	862	912
0278	src/mindroom/tool_system/metadata.py	resolved_tool_state_for_runtime	function	915	999
0278	src/mindroom/tool_system/metadata.py	_merge_mcp_tool_state	function	1002	1014
0278	src/mindroom/tool_system/metadata.py	resolved_tool_metadata_for_runtime	function	1017	1029
0278	src/mindroom/tool_system/metadata.py	tool_validation_snapshot_from_state	function	1032	1046
0278	src/mindroom/tool_system/metadata.py	resolved_tool_validation_snapshot_for_runtime	function	1049	1061
0278	src/mindroom/tool_system/metadata.py	serialize_tool_validation_snapshot	function	1064	1076
0278	src/mindroom/tool_system/metadata.py	_deserialize_tool_validation_fields	function	1079	1092
0278	src/mindroom/tool_system/metadata.py	deserialize_tool_validation_snapshot	function	1095	1140
0278	src/mindroom/tool_system/metadata.py	default_worker_routed_tools	function	1143	1150
0278	src/mindroom/tool_system/metadata.py	export_tools_metadata	function	1153	1170
